soil_block,spp,row_no,term,estimate,std.error,statistic,p.value
1,AR,99999,days,-0.0031671369578274164,0.002256651677361718,-1.4034673536902067,0.1880716743970398
1,CR,99999,days,0.002881643298119565,8.127875779525297e-4,3.545383045073882,0.004589120378804411
1,GM_PC,99999,days,0.002878941035557467,0.0010502692357976303,2.7411457342850247,0.019192091597252724
1,PC,99999,days,-0.0024341172881731845,0.0018951927447711933,-1.2843639755844758,0.22540479333859245
2,AR,99999,days,-0.0013595610063456712,0.0014131596870375982,-0.9620717451937185,0.35499988715802444
2,CR,99999,days,3.841210792605262e-4,0.0021471932656828402,0.1788945063305095,0.8610054010067651
2,GM_PC,99999,days,-0.0012575055315941124,0.0015498639113869937,-0.8113651284832835,0.4317611742441966
2,PC,99999,days,-9.2649451959502e-4,0.0019431209945066563,-0.4768074258959103,0.6414144511139982
